time,issuer,tvl,tvl_usd,net_flow,net_flow_usd,net_tvl,net_tvl_usd
2025-03-09 00:00:00,Grayscale Mini,0,0,,,461662.5870452454,1018252235.2387341
2025-03-10 00:00:00,Grayscale Mini,0,0,,,461662.5870452454,932410693.8035413
2025-03-11 00:00:00,Grayscale Mini,-2072.664088540416,-3866098.8710726667,,,459589.922956705,857263891.4926827
2025-03-12 00:00:00,Grayscale Mini,0.000026,0.05000631999999999,,,459589.922982705,883938490.6710962
2025-03-13 00:00:00,Grayscale Mini,-1884.2246110057213,-3597813.8412387646,,,457705.69837169925,873961568.6988574
2025-03-14 00:00:00,Grayscale Mini,-2826.3253109294487,-5273103.395854182,,,454879.3730607698,848672995.1132089
2025-03-15 00:00:00,Grayscale Mini,0,0,,,454879.3730607698,870388936.38313
2025-03-16 00:00:00,Grayscale Mini,0,0,,,454879.3730607698,882525118.0563914
2025-03-17 00:00:00,Grayscale Mini,0,0,,,454879.3730607698,859635588.0039734
2025-03-18 00:00:00,Grayscale Mini,0,0,,,454879.3730607698,877594225.6524125
2025-03-19 00:00:00,Grayscale Mini,-4898.863215870494,-9474744.379918646,,,449980.5098448993,870293804.6757244
2025-03-20 00:00:00,Grayscale Mini,-3768.3408347583936,-7760897.949184911,,,446212.1690101409,918973962.0763851
2025-03-21 00:00:00,Grayscale Mini,0.000002,0.0039679,,,446212.1690121409,885262632.7116369
2025-03-22 00:00:00,Grayscale Mini,0,0,,,446212.1690121409,878038457.6953304
2025-03-23 00:00:00,Grayscale Mini,0,0,,,446212.1690121409,885851632.774733
2025-03-24 00:00:00,Grayscale Mini,-3391.4783872131025,-6805815.338756021,,,442820.6906249278,888625992.7046677
2025-03-25 00:00:00,Grayscale Mini,0,0,,,442820.6906249278,921292875.0520687
2025-03-26 00:00:00,Grayscale Mini,-847.8557010443291,-1753628.4250269963,,,441972.8349238835,914136834.2014174
2025-03-27 00:00:00,Grayscale Mini,-2449.3508737560296,-4926330.425368027,,,439523.48405012744,884004793.0003403
2025-03-28 00:00:00,Grayscale Mini,0,0,,,439523.48405012744,881178656.997898
2025-03-29 00:00:00,Grayscale Mini,0,0,,,439523.48405012744,834365010.7117189
2025-03-30 00:00:00,Grayscale Mini,0,0,,,439523.48405012744,804464228.0917888
2025-03-31 00:00:00,Grayscale Mini,-59.74190546111044,-108078.48375064028,,,439463.7421446663,795029461.2764944
2025-04-01 00:00:00,Grayscale Mini,0,0,,,439463.7421446663,801713704.7945148
2025-04-02 00:00:00,Grayscale Mini,-1413.052177971626,-2694775.286522569,,,438050.6899666947,835388948.8078847
2025-04-03 00:00:00,Grayscale Mini,0,0,,,438050.6899666947,786506872.3145013
2025-04-04 00:00:00,Grayscale Mini,0,0,,,438050.6899666947,796200934.0834643
2025-04-05 00:00:00,Grayscale Mini,0.000004,0.007265,,,438050.68997069466,795609565.6592742
2025-04-06 00:00:00,Grayscale Mini,0,0,,,438050.68997069466,792021930.5084141
2025-04-07 00:00:00,Grayscale Mini,0,0,,,438050.68997069466,692177036.7433938
2025-04-08 00:00:00,Grayscale Mini,0,0,,,438050.68997069466,680774577.2834566
2025-04-09 00:00:00,Grayscale Mini,0,0,,,438050.68997069466,645458930.6580192
2025-04-10 00:00:00,Grayscale Mini,0,0,,,438050.68997069466,731286202.3439775
2025-04-11 00:00:00,Grayscale Mini,0,0,,,438050.68997069466,667186244.8805656
2025-04-12 00:00:00,Grayscale Mini,0,0,,,438050.68997069466,686951092.0120434
2025-04-13 00:00:00,Grayscale Mini,0,0,,,438050.68997069466,720772985.7846807
2025-04-14 00:00:00,Grayscale Mini,0,0,,,438050.68997069466,699943675.4765741
2025-04-15 00:00:00,Grayscale Mini,0,0,,,438050.68997069466,711481930.6504023
2025-04-16 00:00:00,Grayscale Mini,0,0,,,438050.68997069466,696789710.5087852
2025-04-17 00:00:00,Grayscale Mini,1412.96513475,2231170.8553296826,,,439463.65510544466,693943873.8673545
2025-04-18 00:00:00,Grayscale Mini,0,0,,,439463.65510544466,696242268.783556
2025-04-19 00:00:00,Grayscale Mini,0,0,,,439463.65510544466,699195464.5458646
2025-04-20 00:00:00,Grayscale Mini,0,0,,,439463.65510544466,709522860.4408425
2025-04-21 00:00:00,Grayscale Mini,0,0,,,439463.65510544466,697921019.9460588
2025-04-22 00:00:00,Grayscale Mini,0,0,,,439463.65510544466,694752486.9927485
2025-04-23 00:00:00,Grayscale Mini,0,0,,,439463.65510544466,771882753.1003052
2025-04-24 00:00:00,Grayscale Mini,3579.40870344,6429226.530857825,,,443043.06380888465,795780659.9216044
2025-04-25 00:00:00,Grayscale Mini,10361.4036647,18337819.433859352,,,453404.46747358463,802444294.6240995
2025-04-26 00:00:00,Grayscale Mini,0,0,,,453404.46747358463,810714392.1108177
2025-04-27 00:00:00,Grayscale Mini,0,0,,,453404.46747358463,826180018.4963417
2025-04-28 00:00:00,Grayscale Mini,5651.6515002,10134993.602278655,,,459056.1189737846,823216157.0333085
2025-04-29 00:00:00,Grayscale Mini,0,0,,,459056.1189737846,826190840.6842586
2025-04-30 00:00:00,Grayscale Mini,-56.609245671157574,-101926.64510828935,,,458999.5097281135,826442387.2507602
2025-05-01 00:00:00,Grayscale Mini,0,0,,,458999.5097281135,824230009.6138706
2025-05-02 00:00:00,Grayscale Mini,6499.2396047699995,11956196.154123034,,,465498.74933288345,856345464.2352524
2025-05-03 00:00:00,Grayscale Mini,0,0,,,465498.74933288345,858356418.8323705
2025-05-04 00:00:00,Grayscale Mini,0,0,,,465498.74933288345,854935003.0247737
2025-05-05 00:00:00,Grayscale Mini,0,0,,,465498.74933288345,843674588.2784114
2025-05-06 00:00:00,Grayscale Mini,0.0001834799999999999,0.3342675335999998,,,465498.74951636343,848054931.8439012
2025-05-07 00:00:00,Grayscale Mini,0.000252,0.45806544,,,465498.7497683634,846146387.4289496
2025-05-08 00:00:00,Grayscale Mini,0,0,,,465498.7497683634,843600109.2677166
2025-05-09 00:00:00,Grayscale Mini,1507.02669952,3323129.504844557,,,467005.77646788344,1029789767.6315651
2025-05-10 00:00:00,Grayscale Mini,0.0003050000000000003,0.7151030000000007,,,467005.77677288343,1094941744.2217023
2025-05-11 00:00:00,Grayscale Mini,0,0,,,467005.77677288343,1205243838.6376898
2025-05-12 00:00:00,Grayscale Mini,0.00014000000000000004,0.3517318000000001,,,467005.77691288345,1173291303.742621
2025-05-13 00:00:00,Grayscale Mini,0.00014000000000000001,0.34937140000000005,,,467005.77705288347,1165417586.6932414
2025-05-14 00:00:00,Grayscale Mini,2731.42976657,7316161.944055412,,,469737.20681945345,1258195805.8379743
2025-05-15 00:00:00,Grayscale Mini,0,0,,,469737.20681945345,1226197307.309433
2025-05-16 00:00:00,Grayscale Mini,0.000002,0.00509888,,,469737.20682145347,1197566824.5588863
2025-05-17 00:00:00,Grayscale Mini,0,0,,,469737.20682145347,1193555268.8126311
2025-05-18 00:00:00,Grayscale Mini,0,0,,,469737.20682145347,1164013495.87563
2025-05-19 00:00:00,Grayscale Mini,3296.51252455,8239830.845864197,,,473033.7193460035,1182376163.5284965
2025-05-20 00:00:00,Grayscale Mini,0,0,,,473033.7193460035,1196770579.6081953
2025-05-21 00:00:00,Grayscale Mini,0,0,,,473033.7193460035,1194429062.6974325
2025-05-22 00:00:00,Grayscale Mini,0,0,,,473033.7193460035,1207891602.35002
2025-05-23 00:00:00,Grayscale Mini,7157.96537772,19072828.226857603,,,480191.6847237235,1279499555.4474447
2025-05-24 00:00:00,Grayscale Mini,0,0,,,480191.6847237235,1213823738.727781
2025-05-25 00:00:00,Grayscale Mini,0,0,,,480191.6847237235,1216191083.733469
2025-05-26 00:00:00,Grayscale Mini,0,0,,,480191.6847237235,1225799719.3447907
2025-05-27 00:00:00,Grayscale Mini,2260.40082936,5798967.911689905,,,482452.0855530835,1237711527.4030137
2025-05-28 00:00:00,Grayscale Mini,0,0,,,482452.0855530835,1284948411.099516
2025-05-29 00:00:00,Grayscale Mini,1883.6287584000002,5054058.5031009605,,,484335.7143114835,1299545371.854857
2025-05-30 00:00:00,Grayscale Mini,1162.0555184733312,3061760.638963164,,,485497.7698299568,1279179813.9925737
2025-05-31 00:00:00,Grayscale Mini,1.1119999999999999e-7,0.00028183083999999995,,,485497.769830068,1230469822.7458158
2025-06-01 00:00:00,Grayscale Mini,1e-8,0.0000253314,,,485497.769830078,1229833820.6673636
2025-06-02 00:00:00,Grayscale Mini,0,0,,,485497.769830078,1233154625.4130015
2025-06-03 00:00:00,Grayscale Mini,0,0,,,485497.769830078,1267348233.3421338
2025-06-04 00:00:00,Grayscale Mini,3202.0899317599997,8313201.839036675,,,488699.859761838,1268752801.9164884
2025-06-05 00:00:00,Grayscale Mini,2825.3618589000002,7376030.936937286,,,491525.221620738,1283200319.8241796
2025-06-06 00:00:00,Grayscale Mini,0,0,,,491525.221620738,1189196121.1892135
2025-06-07 00:00:00,Grayscale Mini,0,0,,,491525.221620738,1219134922.4381325
2025-06-08 00:00:00,Grayscale Mini,0,0,,,491525.221620738,1242477455.2129016
2025-06-09 00:00:00,Grayscale Mini,3767.1181808,9466014.564714242,,,495292.339801538,1244570591.4533048
2025-06-10 00:00:00,Grayscale Mini,1789.35918404,4797236.185227559,,,497081.69898557797,1332666093.3463547
2025-06-11 00:00:00,Grayscale Mini,3484.5272477000003,9803438.649224136,,,500566.226233278,1408303032.209229
2025-06-12 00:00:00,Grayscale Mini,6969.025855919999,19342252.50207172,,,507535.252089198,1408643790.7634854
2025-06-13 00:00:00,Grayscale Mini,0.010571278573479503,28.008602580433944,,,507535.26266047655,1344714678.4189327
2025-06-14 00:00:00,Grayscale Mini,1.6e-9,0.00000412992,,,507535.2626604781,1310050019.979226
2025-06-15 00:00:00,Grayscale Mini,0,0,,,507535.2626604781,1287012994.407067
2025-06-16 00:00:00,Grayscale Mini,2636.907730189181,6725775.963852432,,,510172.1703906673,1301260442.9635477
2025-06-17 00:00:00,Grayscale Mini,2e-10,5.08928e-7,,,510172.17039066745,1298204511.662908
2025-06-18 00:00:00,Grayscale Mini,0,0,,,510172.17039066745,1282256529.6164958
2025-06-19 00:00:00,Grayscale Mini,0,0,,,510172.17039066745,1288970395.3788369
2025-06-20 00:00:00,Grayscale Mini,1600.916644738445,4040665.583820493,,,511773.0870354059,1291699918.4847534
2025-06-21 00:00:00,Grayscale Mini,0.03,72.2841,,,511773.11703540594,1233101972.3032994
2025-06-22 00:00:00,Grayscale Mini,0,0,,,511773.11703540594,1176172330.764281
2025-06-23 00:00:00,Grayscale Mini,2731.0038615500002,6090138.611256501,,,514504.12089695595,1147344189.6002119
2025-06-24 00:00:00,Grayscale Mini,2354.284748,5692589.89212156,,,516858.4056449559,1249748119.097334
2025-06-25 00:00:00,Grayscale Mini,0,0,,,516858.4056449559,1266096350.467884
2025-06-26 00:00:00,Grayscale Mini,0,0,,,516858.4056449559,1251427908.9156802
2025-06-27 00:00:00,Grayscale Mini,-5085.192331360183,-12304233.068805724,,,511773.21331359574,1238296702.3978424
2025-06-28 00:00:00,Grayscale Mini,0,0,,,511773.21331359574,1241428754.4633217
2025-06-29 00:00:00,Grayscale Mini,0,0,,,511773.21331359574,1248173925.414795
2025-06-30 00:00:00,Grayscale Mini,-64.23623464445672,-160690.1527748407,,,511708.9770789513,1280065591.6118507
2025-07-01 00:00:00,Grayscale Mini,0,0,,,511708.9770789513,1273689697.757447
2025-07-02 00:00:00,Grayscale Mini,0,0,,,511708.9770789513,1232497125.1025915
2025-07-03 00:00:00,Grayscale Mini,3107.54092803,7991600.85379619,,,514816.5180069813,1323943343.0281935
2025-07-04 00:00:00,Grayscale Mini,0,0,,,514816.5180069813,1333961672.4686093
2025-07-05 00:00:00,Grayscale Mini,0,0,,,514816.5180069813,1292029867.076941
2025-07-06 00:00:00,Grayscale Mini,0,0,,,514816.5180069813,1296848549.6854863
2025-07-07 00:00:00,Grayscale Mini,1506.68031872,3874820.1764713475,,,516323.1983257013,1327859348.5261056
2025-07-08 00:00:00,Grayscale Mini,0,0,,,516323.1983257013,1313097668.2859738
2025-07-09 00:00:00,Grayscale Mini,3578.2923550200003,9358164.864389606,,,519901.4906807213,1359677572.5176632
2025-07-10 00:00:00,Grayscale Mini,6497.3988897,17983435.672922764,,,526398.8895704213,1456961582.5641165
2025-07-11 00:00:00,Grayscale Mini,7344.8555169599995,21655645.45476003,,,533743.7450873813,1573695395.453086
2025-07-12 00:00:00,Grayscale Mini,0,0,,,533743.7450873813,1577468963.7308538
2025-07-13 00:00:00,Grayscale Mini,0,0,,,533743.7450873813,1569035812.558473
2025-07-14 00:00:00,Grayscale Mini,8474.798461499999,25171761.64236268,,,542218.5435488813,1610492095.8634517
2025-07-15 00:00:00,Grayscale Mini,8568.85831074,25813599.972521145,,,550787.4018596213,1659241540.2280903
2025-07-16 00:00:00,Grayscale Mini,0,0,,,550787.4018596213,1727296831.6018655
2025-07-17 00:00:00,Grayscale Mini,16007.6257157,53941376.602965765,,,566795.0275753213,1909946208.2713873
2025-07-18 00:00:00,Grayscale Mini,8757.07690332,30432155.800572496,,,575552.1044786413,2000129895.8789504
2025-07-19 00:00:00,Grayscale Mini,0,0,,,575552.1044786413,2040527898.0923061
2025-07-20 00:00:00,Grayscale Mini,0,0,,,575552.1044786413,2067129916.3613088
2025-07-21 00:00:00,Grayscale Mini,18361.5374007,68955284.78533679,,,593913.6418793413,2230395168.986516
2025-07-22 00:00:00,Grayscale Mini,14689.05239724,55246407.409163475,,,608602.6942765813,2288991249.335879
2025-07-23 00:00:00,Grayscale Mini,19773.6431214,74059214.26473549,,,628376.3373979813,2353489315.273529
2025-07-24 00:00:00,Grayscale Mini,0,0,,,628376.3373979813,2278951314.131381
2025-07-25 00:00:00,Grayscale Mini,6779.47910224,25110105.878040604,,,635155.8165002213,2352515519.3861794
2025-07-26 00:00:00,Grayscale Mini,0,0,,,635155.8165002213,2365117010.785544
2025-07-27 00:00:00,Grayscale Mini,0,0,,,635155.8165002213,2375120714.8954225
2025-07-28 00:00:00,Grayscale Mini,5178.7474453,20044186.62461029,,,640334.5639455213,2478395719.7142215
2025-07-29 00:00:00,Grayscale Mini,0,0,,,640334.5639455213,2429269251.9683213
2025-07-30 00:00:00,Grayscale Mini,0,0,,,640334.5639455213,2428603304.021818
2025-07-31 00:00:00,Grayscale Mini,-75.19948320179414,-286303.98441486276,,,640259.3644623194,2437633867.9428105
2025-08-01 00:00:00,Grayscale Mini,0,0,,,640259.3644623194,2368505064.3618135
2025-08-02 00:00:00,Grayscale Mini,0,0,,,640259.3644623194,2233839312.234454
2025-08-03 00:00:00,Grayscale Mini,0,0,,,640259.3644623194,2175492476.3510027
2025-08-04 00:00:00,Grayscale Mini,-13558.513204039762,-47463338.07745771,,,626700.8512582796,2193847800.9402714
2025-08-05 00:00:00,Grayscale Mini,-7626.568340800673,-28385553.504676245,,,619074.2829174789,2304151145.819052
2025-08-06 00:00:00,Grayscale Mini,-3766.191110061058,-13613726.329359908,,,615308.0918074179,2224166465.6181097
2025-08-07 00:00:00,Grayscale Mini,-2353.8495609898964,-8675324.403488753,,,612954.242246428,2259098025.6810126
2025-08-08 00:00:00,Grayscale Mini,8944.630683028101,34965276.91041149,,,621898.8729294562,2431052446.1910787
2025-08-09 00:00:00,Grayscale Mini,0,0,,,621898.8729294562,2492726157.4194927
2025-08-10 00:00:00,Grayscale Mini,0,0,,,621898.8729294562,2649164818.9048977
2025-08-11 00:00:00,Grayscale Mini,9415.361716,39996550.72318516,,,631314.2346454562,2681829181.9162445
2025-08-12 00:00:00,Grayscale Mini,15629.30959836,66019922.967528455,,,646943.5442438162,2732760694.675746
2025-08-13 00:00:00,Grayscale Mini,9791.818173394946,44915363.71590782,,,656735.362417211,3012464809.4686193
2025-08-14 00:00:00,Grayscale Mini,10827.444766326002,51415962.138509296,,,667562.807183537,3170035475.588247
2025-08-15 00:00:00,Grayscale Mini,13369.485548559998,60852817.81253666,,,680932.2927320971,3099345042.245268
2025-08-16 00:00:00,Grayscale Mini,0,0,,,680932.2927320971,3026464858.9541516
2025-08-17 00:00:00,Grayscale Mini,0,0,,,680932.2927320971,3013533954.715169
2025-08-18 00:00:00,Grayscale Mini,-753.2073435083322,-3370971.9337981055,,,680179.0853885887,3044134694.8657746
2025-08-19 00:00:00,Grayscale Mini,0,0,,,680179.0853885887,2935782166.5633726
2025-08-20 00:00:00,Grayscale Mini,-21371.90623708961,-87140528.17673495,,,658807.1791514991,2686180863.841573
2025-08-21 00:00:00,Grayscale Mini,2071.27765822,8975136.07193941,,,660878.4568097191,2863678876.3404665
2025-08-22 00:00:00,Grayscale Mini,1506.37756328,6362607.424230798,,,662384.8343729991,2797767815.7279863
2025-08-23 00:00:00,Grayscale Mini,0,0,,,662384.8343729991,3196907669.2244678
2025-08-24 00:00:00,Grayscale Mini,0,0,,,662384.8343729991,3163324758.121757
2025-08-25 00:00:00,Grayscale Mini,4707.410526,22513991.100384418,,,667092.2448989991,3190482066.911096
2025-08-26 00:00:00,Grayscale Mini,12050.823102150207,52778025.87463909,,,679143.0680011493,2974388563.4791937
2025-08-27 00:00:00,Grayscale Mini,8943.93347425,41168389.14596429,,,688087.0014753994,3167223182.5711746
2025-08-28 00:00:00,Grayscale Mini,3295.1198437499997,14859804.25216875,,,691382.1213191494,3117884469.585689
2025-08-29 00:00:00,Grayscale Mini,1325.1809073118084,5982608.716913598,,,692707.3022264612,3127268678.3394933
2025-08-30 00:00:00,Grayscale Mini,0,0,,,692707.3022264612,3023404145.4436574
2025-08-31 00:00:00,Grayscale Mini,0,0,,,692707.3022264612,3031986788.9182434
2025-09-01 00:00:00,Grayscale Mini,0,0,,,692707.3022264612,3044240781.0946293
2025-09-02 00:00:00,Grayscale Mini,-14121.825089173328,-60945419.319094434,,,678585.477137288,2928564557.826622
2025-09-03 00:00:00,Grayscale Mini,0,0,,,678585.477137288,2934841473.490142
2025-09-04 00:00:00,Grayscale Mini,5931.0436311,26396940.026318908,,,684516.5207683879,3046536607.9926186
2025-09-05 00:00:00,Grayscale Mini,-1506.2905635606685,-6479173.293005494,,,683010.2302048273,2937907034.305346
2025-09-06 00:00:00,Grayscale Mini,0,0,,,683010.2302048273,2943343795.7377763
2025-09-07 00:00:00,Grayscale Mini,0,0,,,683010.2302048273,2920674686.1972785
2025-09-08 00:00:00,Grayscale Mini,-7531.422002224457,-32448227.925943807,,,675478.8082026028,2910219387.68393
2025-09-09 00:00:00,Grayscale Mini,2635.9649953199996,11356238.033187669,,,678114.7731979227,2921447284.7435584
2025-09-10 00:00:00,Grayscale Mini,0.000036556,0.15757500356,,,678114.7732344788,2923020511.1749535
2025-09-11 00:00:00,Grayscale Mini,1788.6758703730027,7781473.393229415,,,679903.4491048518,2957858764.0202384
2025-09-12 00:00:00,Grayscale Mini,1035.5449092499996,4618820.247829588,,,680938.9940141018,3037178576.2212176
2025-09-13 00:00:00,Grayscale Mini,0,0,,,680938.9940141018,3208339401.756603
2025-09-14 00:00:00,Grayscale Mini,0,0,,,680938.9940141018,3177091111.3212953
2025-09-15 00:00:00,Grayscale Mini,3765.6023818129997,17354644.665133025,,,684704.5963959148,3155618614.5477443
2025-09-16 00:00:00,Grayscale Mini,0.00033736464683897793,1.5272733717653317,,,684704.5967332794,3099705638.733327
2025-09-17 00:00:00,Grayscale Mini,3200.000387721535,14415361.74660797,,,687904.597121001,3098872629.1106853
2025-09-18 00:00:00,Grayscale Mini,4824.824324534769,22159404.909480043,,,692729.4214455357,3181560759.520842
2025-09-19 00:00:00,Grayscale Mini,3483.0981283570945,15985783.353038736,,,696212.5195738928,3195288244.959968
2025-09-20 00:00:00,Grayscale Mini,0.00005704499999999997,0.2551274875499999,,,696212.5196309378,3113733910.67221
2025-09-21 00:00:00,Grayscale Mini,0,0,,,696212.5196309378,3122868218.929768
2025-09-22 00:00:00,Grayscale Mini,-2541.708584179392,-11315915.37053923,,,693670.8110467584,3088284881.153163
2025-09-23 00:00:00,Grayscale Mini,-1317.9066741875324,-5539675.735213133,,,692352.9043725709,2910229274.710621
2025-09-24 00:00:00,Grayscale Mini,-8754.628875597238,-36486053.940805316,,,683598.2754969737,2848984680.9094524
2025-09-25 00:00:00,Grayscale Mini,0,0,,,683598.2754969737,2842223893.964787
2025-09-26 00:00:00,Grayscale Mini,-6683.586188965577,-25886866.027101472,,,676914.6893080081,2621825974.6277766
2025-09-27 00:00:00,Grayscale Mini,0,0,,,676914.6893080081,2732481218.888957
2025-09-28 00:00:00,Grayscale Mini,0,0,,,676914.6893080081,2723985939.5381413
2025-09-29 00:00:00,Grayscale Mini,0,0,,,676914.6893080081,2806400302.9613914
2025-09-30 00:00:00,Grayscale Mini,667.3766089219133,2815541.785251946,,,677582.06591693,2858596771.331662
2025-10-01 00:00:00,Grayscale Mini,2.0099999999999999e-7,0.0008333882099999999,,,677582.065917131,2809397537.526268
2025-10-02 00:00:00,Grayscale Mini,2261.9369630600004,9840126.989769552,,,679844.0028801911,2957532164.1697245
2025-10-03 00:00:00,Grayscale Mini,2823.9697061999996,12672705.255057808,,,682667.972586391,3063506660.3800592
2025-10-04 00:00:00,Grayscale Mini,0,0,,,682667.972586391,3082778377.246173
2025-10-05 00:00:00,Grayscale Mini,0,0,,,682667.972586391,3065349863.906042
2025-10-06 00:00:00,Grayscale Mini,3953.6145488910297,17856895.471521225,,,686621.5871352821,3101195060.4552155
2025-10-07 00:00:00,Grayscale Mini,3953.7787980689172,18537687.272625927,,,690575.365933351,3237831660.71511
2025-10-08 00:00:00,Grayscale Mini,1224.2251962359878,5449565.007532725,,,691799.591129587,3079504371.9378886
2025-10-09 00:00:00,Grayscale Mini,0,0,,,691799.591129587,3132835202.4180684
2025-10-10 00:00:00,Grayscale Mini,-0.0278872273968171,-121.86997244683042,,,691799.5632423597,3023233271.325436
2025-10-11 00:00:00,Grayscale Mini,0,0,,,691799.5632423597,2657679464.1125407
2025-10-12 00:00:00,Grayscale Mini,0,0,,,691799.5632423597,2596199236.927192
2025-10-13 00:00:00,Grayscale Mini,0,0,,,691799.5632423597,2877713233.197406
2025-10-14 00:00:00,Grayscale Mini,-14778.44333686995,-62751191.6059836,,,677021.1199054897,2874719687.8642974
2025-10-15 00:00:00,Grayscale Mini,8471.335989487507,34961966.04885399,,,685492.4558949772,2829089059.7996016
2025-10-16 00:00:00,Grayscale Mini,-0.27774994629842903,-1107.4279208843184,,,685492.1781450309,2733153283.1691785
2025-10-17 00:00:00,Grayscale Mini,-1129.840291739767,-4400682.742714724,,,684362.3378532911,2665563931.4450545
2025-10-18 00:00:00,Grayscale Mini,1e-9,0.00000383479,,,684362.3378532921,2624385849.576426
2025-10-19 00:00:00,Grayscale Mini,0,0,,,684362.3378532921,2664195206.769352
2025-10-20 00:00:00,Grayscale Mini,-1224.7131191991036,-4883298.620182586,,,683137.624734093,2723874651.102249
2025-10-21 00:00:00,Grayscale Mini,-0.4553836470353,-1813.6200203557264,,,683137.169350446,2720675753.3984733
2025-10-22 00:00:00,Grayscale Mini,5648.111054400001,21892925.663512565,,,688785.280404846,2669835064.6412435
2025-10-23 00:00:00,Grayscale Mini,-12237.761590357299,-46584875.157933615,,,676547.5188144887,2575379612.4951735
2025-10-24 00:00:00,Grayscale Mini,-1788.6315662365653,-6898644.633080458,,,674758.887248252,2602504542.5832734
2025-10-25 00:00:00,Grayscale Mini,0,0,,,674758.887248252,2656053407.8752947
2025-10-26 00:00:00,Grayscale Mini,0,0,,,674758.887248252,2669447371.7871723
2025-10-27 00:00:00,Grayscale Mini,1882.810997,7826600.54909939,,,676641.698245252,2812711576.1847405
2025-10-28 00:00:00,Grayscale Mini,3765.6892992000003,15522321.91887437,,,680407.387544452,2804666467.7537327
2025-10-29 00:00:00,Grayscale Mini,18077.12051904,72021598.17352283,,,698484.508063492,2782853083.1110005
2025-10-30 00:00:00,Grayscale Mini,-4142.8042997917755,-16184983.554297514,,,694341.7037637002,2712633338.012911
2025-10-31 00:00:00,Grayscale Mini,-1224.0494912156025,-4657067.65625853,,,693117.6542724846,2637063152.1512656
2025-11-01 00:00:00,Grayscale Mini,0,0,,,693117.6542724846,2668703973.0688047
2025-11-02 00:00:00,Grayscale Mini,0,0,,,693117.6542724846,2687071590.9070253
2025-11-03 00:00:00,Grayscale Mini,-3200.250652627768,-12510003.81866763,,,689917.4036198568,2696935424.9682736
2025-11-04 00:00:00,Grayscale Mini,-1412.4457153949527,-5089366.775082556,,,688504.9579044619,2480841719.470094
2025-11-05 00:00:00,Grayscale Mini,-21377.953754975693,-70365534.78450249,,,667127.0041494862,2195848534.158034
2025-11-06 00:00:00,Grayscale Mini,6969.369500820001,23868626.972713333,,,674096.3736503061,2308638519.513832
2025-11-07 00:00:00,Grayscale Mini,1e-7,0.000331398,,,674096.3736504061,2233941900.3499727
2025-11-08 00:00:00,Grayscale Mini,0.0000013120000000000005,0.004509501440000002,,,674096.3736517181,2316950127.8057933
2025-11-09 00:00:00,Grayscale Mini,2.1370000000000002e-15,7.273877860000001e-12,,,674096.3736517181,2294475754.7082453
2025-11-10 00:00:00,Grayscale Mini,-3296.6305419211362,-11818750.155841466,,,670799.743109797,2404884159.022933
2025-11-11 00:00:00,Grayscale Mini,2.000000096e-9,0.00000713778034261344,,,670799.743109799,2394010495.1871305
2025-11-12 00:00:00,Grayscale Mini,-22044.2051665966,-75366492.15997379,,,648755.5379432024,2218017333.563256
2025-11-13 00:00:00,Grayscale Mini,-6399.997999796,-21854521.169763386,,,642355.5399434065,2193496427.132546
2025-11-14 00:00:00,Grayscale Mini,-8105.763450508712,-26217767.650132407,,,634249.7764928978,2051455532.0752182
2025-11-15 00:00:00,Grayscale Mini,0,0,,,634249.7764928978,1973011519.7185767
2025-11-16 00:00:00,Grayscale Mini,0,0,,,634249.7764928978,2010134159.1367059
2025-11-17 00:00:00,Grayscale Mini,0,0,,,634249.7764928978,1964797985.1129935
2024-07-24 00:00:00,21Shares,2150.0000000000005,7490105.500000002,,,2800.001,9754559.48377
2024-07-25 00:00:00,21Shares,0,0,,,2800.001,9348559.33877
2024-07-26 00:00:00,21Shares,0,0,,,2800.001,8896275.17724
2024-07-27 00:00:00,21Shares,0,0,,,2800.001,9177871.27781
2024-07-28 00:00:00,21Shares,0,0,,,2800.001,9101375.25049
2024-07-29 00:00:00,21Shares,0,0,,,2800.001,9167931.274260001
2024-07-30 00:00:00,21Shares,0,0,,,2800.001,9302107.322180001
2024-07-31 00:00:00,21Shares,0,0,,,2800.001,9185907.28068
2024-08-01 00:00:00,21Shares,1000,3234830,,,3800.001,12292357.23483
2024-08-02 00:00:00,21Shares,0,0,,,3800.001,12180181.20531
2024-08-03 00:00:00,21Shares,0,0,,,3800.001,11364548.990670001
2024-08-04 00:00:00,21Shares,0,0,,,3800.001,11045272.906650001
2024-08-05 00:00:00,21Shares,0,0,,,3800.001,10221204.689790001
2024-08-06 00:00:00,21Shares,0,0,,,3800.001,9195660.41991
2024-08-07 00:00:00,21Shares,0,0,,,3800.001,9351612.46095
2024-08-08 00:00:00,21Shares,0,0,,,3800.001,8888316.339030001
2024-08-09 00:00:00,21Shares,0,0,,,3800.001,10204294.68534
2024-08-10 00:00:00,21Shares,0,0,,,3800.001,9882320.600610001
2024-08-11 00:00:00,21Shares,0,0,,,3800.001,9926362.6122
2024-08-12 00:00:00,21Shares,0,0,,,3800.001,9713334.55614
2024-08-13 00:00:00,21Shares,0,0,,,3800.001,10354166.72478
2024-08-14 00:00:00,21Shares,0,0,,,3800.001,10277292.704550002
2024-08-15 00:00:00,21Shares,0,0,,,3800.001,10126926.66498
2024-08-16 00:00:00,21Shares,0,0,,,3800.001,9774210.57216
2024-08-17 00:00:00,21Shares,0,0,,,3800.001,9860812.59495
2024-08-18 00:00:00,21Shares,0,0,,,3800.001,9943500.61671
